day_of_week,attr_2
Tue,Mon
Sun,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Sun,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Wed,Mon
Tue,Mon
Wed,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Mon,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Sun,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Wed,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Mon,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Mon,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Wed,Mon
Tue,Mon
Tue,Mon
Sun,Mon
Fri,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Thu,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Mon,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Fri,Mon
Tue,Mon
Thu,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Tue,Mon
Wed,Mon
Mon,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Sun,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Fri,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Tue,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Tue,Mon
Wed,Mon
Wed,Mon
Sat,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Mon,Mon
Wed,Mon
Mon,Mon
Wed,Mon
Sat,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Tue,Mon
Wed,Mon
Thu,Mon
Wed,Mon
Tue,Mon
Wed,Mon
Tue,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Mon,Mon
Wed,Mon
Wed,Mon
Fri,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Sun,Mon
Mon,Mon
Wed,Mon
Fri,Mon
Sun,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Sat,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Tue,Mon
Wed,Mon
Sat,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Fri,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Thu,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Sun,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Sat,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Tue,Mon
Sat,Mon
Wed,Mon
Thu,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Tue,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Mon,Mon
Wed,Mon
Sat,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Tue,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Mon,Mon
Wed,Mon
Wed,Mon
Sat,Mon
Wed,Mon
Thu,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Tue,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Sun,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Tue,Mon
Wed,Mon
Wed,Mon
Tue,Mon
Tue,Mon
Wed,Mon
Sun,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Thu,Mon
Wed,Mon
Wed,Mon
Fri,Mon
Tue,Mon
Sun,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Sat,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Sun,Mon
Mon,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Mon,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Sat,Mon
Wed,Mon
Fri,Mon
Wed,Mon
Sat,Mon
Wed,Mon
Thu,Mon
Wed,Mon
Mon,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Fri,Mon
Wed,Mon
Sun,Mon
Wed,Mon
Mon,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Wed,Mon
Fri,Mon
Wed,Mon
Sat,Mon
Wed,Mon
Tue,Mon
Tue,Mon
Sun,Mon
Sat,Mon
Wed,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Sun,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Sun,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Mon,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Mon,Mon
Sat,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Thu,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Mon,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Sun,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Sat,Mon
Fri,Mon
Fri,Mon
Wed,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Thu,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Thu,Mon
Fri,Mon
Thu,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Sat,Mon
Fri,Mon
Thu,Mon
Fri,Mon
Fri,Mon
Mon,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Sun,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Sat,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Mon,Mon
Fri,Mon
Fri,Mon
Sat,Mon
Fri,Mon
Fri,Mon
Tue,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Sun,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Thu,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Thu,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Mon,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Thu,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Tue,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Sun,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Sat,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Sat,Mon
Fri,Mon
Fri,Mon
Tue,Mon
Fri,Mon
Fri,Mon
Sat,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Sat,Mon
Sat,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Sun,Mon
Sat,Mon
Mon,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Tue,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Sun,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Mon,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Sun,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Fri,Mon
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
